Id,x1,x2,x3,x4,x5,y
15138,68,0,70,0,0.0011895387605341196,1
15139,4,27,4,3,0.008484848484848486,1
15140,147,0,143,0,0.0021472615161407327,1
15141,10,0,9,0,0.01644736842105263,1
15142,0,0,0,0,0.0,1
15143,29,0,28,0,0.0018093336660843524,1
15144,0,0,0,0,0.0,1
15145,0,0,0,0,0.0,1
15146,0,0,0,0,0.0,1
15147,0,0,0,0,0.0,1
15148,60,0,61,0,0.0018957345971563982,1
15149,122,0,122,0,0.0035289430246456827,1
15150,9,0,8,0,0.0007817385866166354,1
15151,105,0,106,0,0.0011841458510210465,1
15152,12,0,18,0,0.03935599284436494,1
15153,4,0,4,0,0.0001337658428920175,1
15154,48,0,47,0,0.012622052869730888,1
15155,13,0,9,0,0.009695290858725761,1
15156,15,0,15,0,0.0034778576396939484,1
15157,1,0,1,0,1.961973038566504e-06,1
15158,17,0,12,0,0.008234217749313814,1
15159,1,0,1,0,7.021485746383936e-05,1
15160,47,0,48,0,0.005613378552216115,1
15161,161,177,147,87,0.06372210720036807,1
15162,30,0,30,0,0.0006254039066897371,1
15163,8,0,8,0,0.0002257081593499605,1
15164,20,0,19,0,0.01013684744044602,1
15165,21,0,20,0,2.884621688421522e-05,1
15166,34,127,30,33,0.06056338028169014,1
15167,1,0,1,0,0.0014326647564469914,1
15168,24,0,24,0,0.011816838995568686,1
15169,0,0,0,0,0.0,1
15170,3,0,1,0,0.004724409448818898,1
15171,47,0,46,0,0.0017197219173069886,1
15172,11,0,13,0,0.000124586707556663,1
15173,2,0,2,0,0.00027247956403269756,1
15174,0,0,0,0,0.0,1
15175,8,0,7,0,0.00935672514619883,1
15176,86,0,86,0,0.005534943129979928,1
15177,54,0,55,0,0.015280561122244489,1
15178,21,0,20,0,0.00036168233956804794,1
15179,32,0,32,0,0.0014501669889259976,1
15180,10,0,10,0,0.002003205128205128,1
15181,31,0,36,0,0.0009471821331538672,1
15182,18,0,21,0,0.008819345661450925,1
15183,0,0,0,0,0.0,1
15184,0,0,0,0,0.0,1
15185,35,0,35,0,0.0007828810020876827,1
15186,16,387,19,38,0.0010728608999724426,1
15187,0,0,0,0,0.0,1
15188,0,0,0,0,0.0,1
15189,0,0,0,0,0.0,1
15190,1,0,0,0,0.0015015015015015015,1
15191,4,0,5,0,0.00021765627720703466,1
15192,0,0,0,0,0.0,1
15193,10,0,10,0,0.0001742889012827663,1
15194,10,0,12,0,0.01643489254108723,1
15195,5,0,4,0,0.0030807147258163892,1
15196,11,0,11,0,0.021611001964636542,1
15197,0,0,0,0,0.0,1
15198,29,0,31,0,0.0022990210619994065,1
15199,2,2,2,0,0.013651877133105802,1
15200,3,0,3,0,0.0013774104683195593,1
15201,0,0,0,0,0.0,1
15202,82,0,84,0,0.005275571002979146,1
15203,4,0,4,0,0.005681818181818182,1
15204,0,0,0,0,0.0,1
15205,0,0,0,0,0.0,1
15206,21,0,24,0,0.027874564459930314,1
15207,5,0,5,0,0.0001554887529802011,1
15208,22,0,21,0,0.0032367220832720317,1
15209,6,0,3,0,0.01812688821752266,1
15210,2,0,2,0,0.002570694087403599,1
15211,139,0,142,0,0.020031033996332347,1
15212,2,0,2,0,0.0013559322033898306,1
15213,32,0,34,0,0.0004112969564025226,1
15214,0,0,0,0,0.0,1
15215,96,0,120,0,0.0034382365173991404,1
15216,13,0,13,0,0.0018867924528301887,1
15217,2,0,2,0,0.0047169811320754715,1
15218,0,0,0,0,0.0,1
15219,15,0,14,0,0.00013622988338721982,1
15220,0,0,0,0,0.0,1
15221,0,0,0,0,0.0,1
15222,39,0,38,0,0.002965103018322816,1
15223,75,0,81,0,0.09837962962962964,1
15224,3,0,3,0,0.0003064977523498161,1
15225,62,0,62,0,0.012409927942353884,1
15226,35,0,34,0,0.0006836204539239814,1
15227,52,0,54,0,0.013653603034134008,1
15228,13,0,13,0,0.00011806053781115763,1
15229,0,0,0,0,0.0,1
15230,2,0,2,0,0.0002836074872376631,1
15231,18,0,18,0,0.0001866019779809666,1
15232,16,0,15,0,0.0002690975142117125,1
15233,11,0,13,0,0.01381509032943677,1
15234,43,0,42,0,0.0005456437327107073,1
15235,0,0,0,0,0.0,1
15236,12,0,11,0,0.00012440647743059156,1
15237,0,0,1,0,0.00035932446999640676,1
15238,1,0,1,0,2.493206013612905e-05,1
15239,21,0,20,0,0.00029186124082721817,1
15240,36,0,32,0,7.06271494686288e-05,1
15241,72,0,70,0,0.020785219399538105,1
15242,17,0,15,0,0.00016025792098341802,1
15243,44,0,44,0,0.00037669297810044003,1
15244,3,0,3,0,0.0002640089763051944,1
15245,4,0,5,0,0.011286681715575621,1
15246,1,0,1,0,0.0005688282138794084,1
15247,0,0,0,0,0.0,1
15248,2,0,2,0,0.0004833252779120348,1
15249,1,0,1,0,0.0013802622498274672,1
15250,0,0,0,0,0.0,1
15251,3,0,2,0,0.005128205128205128,1
15252,41,0,68,0,0.02409217877094972,1
15253,40,0,38,0,0.0006727664155005383,1
15254,0,0,0,0,0.0,1
15255,4,0,3,0,0.0005949724825226833,1
15256,6,0,6,0,0.003952569169960474,1
15257,0,0,0,0,0.0,1
15258,1,0,0,0,2.6905226340216587e-06,1
15259,64,0,62,0,0.0010690086178540886,1
15260,0,0,0,0,0.0,1
15261,22,0,21,0,0.0013036264517658214,1
15262,8,0,10,0,8.821609414421567e-05,1
15263,17,0,14,0,0.0015572043601722084,1
15264,62,0,54,0,0.03163265306122449,1
15265,8,0,9,0,0.0006359075814314987,1
15266,34,0,34,0,0.0010397871494541118,1
15267,1,0,1,0,2.4263894112366093e-06,1
15268,6,0,3,0,0.009817671809256662,1
15269,11,0,14,0,0.008880994671403197,1
15270,63,0,60,0,0.014308070646098816,1
15271,134,0,128,0,0.005997460928949787,1
15272,4,0,3,0,0.00025176233635448137,1
15273,2,5,260,72,0.22943722943722944,1
15274,0,0,0,0,0.0,1
15275,81,0,79,0,0.003229195035598957,1
15276,0,0,0,0,0.0,1
15277,22,38,3,1,0.001670815289664814,1
15278,14,0,13,0,0.023178807947019868,1
15279,0,0,0,0,0.0,1
15280,6,0,3,0,0.002894356005788712,1
15281,1,0,1,0,0.0008764241893076249,1
15282,26,0,27,0,0.00035859431030360985,1
15283,0,4,0,0,0.017241379310344827,1
15284,16,0,14,0,0.0009139201462272234,1
15285,5,0,3,0,0.00033171896769057253,1
15286,125,0,128,0,0.001870486906591654,1
15287,12,0,12,0,0.015990159901599015,1
15288,0,0,0,0,0.0,1
15289,2,0,2,0,0.0002827254735651682,1
15290,5,0,5,0,0.001365001365001365,1
15291,2,0,1,0,0.001841620626151013,1
15292,0,0,0,0,0.0,1
15293,21,0,18,0,0.0006544502617801048,1
15294,179,374,181,218,0.05724962630792227,1
15295,0,0,0,0,0.0,1
15296,92,0,84,0,0.02190121155638397,1
15297,26,138,89,85,0.004487973116377786,1
15298,2,0,2,0,8.441668073611346e-05,1
15299,50,0,46,0,6.949160987147986e-05,1
15300,0,0,0,0,0.0,1
15301,16,0,16,0,0.0015216357584403233,1
15302,0,0,0,0,0.0,1
15303,9,0,9,0,0.0005960541217142517,1
15304,0,0,0,0,0.0,1
15305,21,0,23,0,0.015605493133583021,1
15306,1,0,0,0,6.75995403231258e-05,1
15307,4,0,4,0,5.5593389945935427e-05,1
15308,15,0,18,0,0.00030158331239004777,1
15309,16,0,19,0,0.0021595817231188905,1
15310,3,0,3,0,0.004862236628849271,1
15311,25,0,24,0,0.004482696790389098,1
15312,2,0,2,0,3.233734316388565e-05,1
15313,0,0,0,0,0.0,1
15314,25,0,25,0,0.0007134703196347032,1
15315,13,0,13,0,0.00013477368388314085,1
15316,0,0,0,0,0.0,1
15317,27,0,25,0,0.0007148530579825258,1
15318,19,0,16,0,0.00967906265919511,1
15319,2,0,2,0,5.650834910858079e-05,1
15320,6,8,88,26,0.26548672566371684,1
15321,54,0,53,0,0.001917282936181868,1
15322,171,0,170,0,0.01074494267362987,1
15323,78,0,78,0,0.0007863799001297527,1
15324,0,0,0,0,0.0,1
15325,2,0,2,0,0.00015851628754854561,1
15326,27,0,28,0,0.0005467361802667292,1
15327,2,0,2,0,4.9856662096472644e-05,1
15328,0,0,0,0,0.0,1
15329,22,129,21,28,0.011753986332574032,1
15330,2,0,2,0,0.00041118421052631577,1
15331,70,0,69,0,0.006496435983037084,1
15332,15,0,14,0,0.024615384615384615,1
15333,17,2,24,0,0.01460221550855992,1
15334,0,0,0,0,0.0,1
15335,12,0,11,0,0.0002501876407305479,1
15336,45,26,12,1,0.016712328767123287,1
15337,0,0,0,0,0.0,1
15338,1,0,2,0,4.206806613099996e-05,1
15339,1,0,1,0,6.963303391128752e-05,1
15340,0,0,0,0,0.0,1
15341,0,0,0,0,0.0,1
15342,5,0,5,0,0.0001207088020858481,1
15343,29,0,30,0,0.0027925160569673277,1
15344,0,0,0,0,0.0,1
15345,1,0,1,0,6.919936336585703e-05,1
15346,0,0,0,0,0.0,1
15347,2,0,2,0,0.0009915716410510659,1
15348,0,0,0,0,0.0,1
15349,78,384,80,81,0.010082045214886448,1
15350,5,0,4,0,6.556018556154921e-06,1
15351,0,0,0,0,0.0,1
15352,5,0,5,0,6.071203069600272e-05,1
15353,5,0,8,0,0.04072398190045249,1
15354,14,0,14,0,1.9667849360008182e-05,1
15355,4,11,3,4,0.036303630363036306,1
15356,77,0,77,0,0.004390716770257171,1
15357,1,0,0,0,0.0006090133982947625,1
15358,0,0,0,0,0.0,1
15359,3,0,3,0,0.0004121445253468883,1
15360,72,0,72,0,0.0011954958884634647,1
15361,0,0,0,0,0.0,1
15362,1,0,1,0,0.0003992015968063872,1
15363,6,0,5,0,0.0036719706242350062,1
15364,12,0,12,0,0.00011502295666510107,1
15365,38,0,37,0,0.00034126627750336773,1
15366,111,0,111,0,0.0018836367179254016,1
15367,0,0,0,0,0.0,1
15368,4,0,2,0,7.847815168257158e-06,1
15369,45,0,34,0,0.0007972362476747276,1
15370,111,0,102,0,0.009401998983567677,1
15371,0,0,0,0,0.0,1
15372,1,0,1,0,1.953582870985387e-05,1
15373,10,0,11,0,0.0001335632239733845,1
15374,0,0,0,0,0.0,1
15375,15,0,16,0,0.00015111875100352296,1
15376,215,0,219,0,0.00213664977148387,1
15377,5,0,5,0,0.0001948102548118133,1
15378,1,0,1,0,0.0013227513227513227,1
15379,0,0,0,0,0.0,1
15380,6,0,9,0,0.04411764705882353,1
15381,57,0,57,0,0.016308568470100957,1
15382,0,0,0,0,0.0,1
15383,18,26,24,17,0.056768558951965066,1
15384,0,0,0,0,0.0,1
15385,27,0,28,0,0.0007662835249042146,1
15386,7,0,7,0,8.88291054909077e-05,1
15387,0,0,0,0,0.0,1
15388,75,0,76,0,0.0034071550255536627,1
15389,55,0,59,0,0.0005380564694675005,1
15390,5,0,5,0,0.014705882352941176,1
15391,85,0,82,0,0.0065255330449958265,1
15392,25,0,25,0,0.0002451485109679444,1
15393,7,0,7,0,0.0019460661662496525,1
15394,29,0,29,0,0.00028438063858162707,1
15395,5,0,6,0,0.0004758505829169641,1
15396,5,0,5,0,0.0001540452276788465,1
15397,89,142,77,77,0.024473147518694765,1
15398,0,0,0,0,0.0,1
15399,14,0,16,0,0.007220216606498195,1
15400,15,0,15,0,0.0001284191601386927,1
15401,39,0,40,0,0.0006674787658317619,1
15402,2,0,2,0,5.1698288786641165e-05,1
15403,33,0,31,0,0.0020718232044198894,1
15404,3,0,3,0,2.69432843863667e-05,1
15405,0,0,0,0,0.0,1
15406,16,0,16,0,0.00043118549060824104,1
15407,16,0,17,0,0.0045600858369098714,1
15408,105,67,64,8,0.0030488509065711975,1
15409,5,0,6,0,6.8717502347848e-05,1
15410,26,0,26,0,0.0002492116285979929,1
15411,0,0,0,0,0.0,1
15412,9,0,9,0,0.0008595167605768313,1
15413,12,0,13,0,0.0003726530027232335,1
15414,9,0,13,0,0.00014853068872537818,1
15415,60,0,58,0,0.005252626313156579,1
15416,15,0,13,0,0.041044776119402986,1
15417,0,0,1,0,0.0045662100456621,1
15418,67,0,65,0,0.0022181023637687877,1
15419,2,0,1,0,0.0009532888465204957,1
15420,2,0,2,0,0.0006391818472355385,1
15421,94,0,95,0,0.00930825004899079,1
15422,3,0,7,0,0.04375,1
15423,1,0,1,0,8.654262224145392e-05,1
15424,27,0,27,0,0.0016016134772808162,1
15425,138,0,134,0,0.002275913251422446,1
15426,7,0,7,0,0.0002925565261002215,1
15427,9,0,10,0,0.0007489514679448772,1
15428,273,7077,273,279,0.0593865564498586,1
15429,27,0,10,0,0.001688500727802038,1
15430,31,0,26,0,0.02974628171478565,1
15431,78,0,74,0,0.020882897171556964,1
15432,61,0,85,0,0.001018493087979493,1
15433,0,0,0,0,0.0,1
15434,0,0,0,0,0.0,1
15435,0,0,0,0,0.0,1
15436,0,0,0,0,0.0,1
15437,39,0,39,0,0.0012461835628388063,1
15438,3,0,2,0,0.0003792188092529389,1
15439,29,0,30,0,0.00033526670466355984,1
15440,0,0,0,0,0.0,1
15441,0,0,0,0,0.0,1
15442,2,0,1,0,3.0438620521717955e-05,1
15443,3,0,3,0,0.0002638754507872284,1
15444,4,0,4,0,0.0011389521640091116,1
15445,5,8,5,3,0.010193679918450561,1
15446,4,0,4,0,0.001336898395721925,1
15447,42,0,41,0,0.0006908029013721858,1
15448,1,0,1,0,1.163927557148843e-05,1
15449,13,0,13,0,0.007523148148148148,1
15450,19,0,19,0,0.0003079666099359754,1
15451,5,0,5,0,8.104909954450406e-05,1
15452,105,0,98,0,0.00854830168696573,1
15453,3,0,2,0,0.0024671052631578946,1
15454,31,0,31,0,0.0015533980582524273,1
15455,127,123,90,16,0.04231366459627329,1
15456,4,0,6,0,0.00016951067917278788,1
15457,33,0,34,0,0.0007403490216816499,1
15458,67,0,67,0,0.0009868516529765187,1
15459,68,0,70,0,0.004550765635569768,1
15460,0,0,0,0,0.0,1
15461,0,0,1,0,0.005649717514124294,1
15462,0,0,0,0,0.0,1
15463,22,0,22,0,0.00036713782687782654,1
15464,15,0,14,0,0.00019034808319480222,1
15465,15,15,14,9,0.03870967741935484,1
15466,6,0,6,0,0.009400705052878966,1
15467,5,0,5,0,0.016556291390728478,1
15468,1,0,1,0,1.961973038566504e-06,1
15469,0,0,0,0,0.0,1
15470,0,0,0,0,0.0,1
15471,5,0,5,0,6.556001363648284e-06,1
15472,1,0,0,0,1.3112037112309842e-06,1
15473,9,0,9,0,0.0001250920816712302,1
15474,2,0,2,0,2.5847808105872622e-05,1
15475,9,0,10,0,0.009945750452079566,1
15476,1,0,1,0,0.0008278145695364238,1
15477,61,0,60,0,0.0005980333526141901,1
15478,2,0,1,0,0.002638522427440633,1
15479,4,0,0,0,0.0010124019235636548,1
15480,68,0,68,0,0.0027050337149129686,1
15481,63,0,62,0,0.000814153345136403,1
15482,74,0,74,0,0.0010753469447068226,1
15483,32,0,34,0,0.002222359404901537,1
15484,0,0,0,0,0.0,1
15485,48,0,47,0,0.001951298833285906,1
15486,10,0,11,0,0.00012293799454602352,1
15487,177,0,179,0,0.008630091516904548,1
15488,9,0,9,0,0.0008804539229113677,1
15489,19,0,18,0,7.357241917150098e-05,1
15490,0,0,0,0,0.0,1
15491,12,0,11,0,0.007317073170731708,1
15492,8,0,8,0,8.850340738118418e-05,1
15493,26,0,24,0,0.00023460803700103898,1
15494,2,0,2,0,0.0010570824524312897,1
15495,35,0,36,0,0.0013171856134060224,1
15496,1,0,1,0,0.0005411255411255411,1
15497,0,0,0,0,0.0,1
15498,0,0,0,0,0.0,1
15499,8,0,8,0,0.00013218552238066127,1
15500,33,0,33,0,0.000542897096323106,1
15501,16,0,16,0,0.00014246327380603205,1
15502,28,0,26,0,3.8023910483847704e-05,1
15503,18,0,19,0,0.00018683317763901864,1
15504,43,0,51,0,0.005063039809391443,1
15505,14,91,13,11,0.06471389645776567,1
15506,93,0,89,0,0.016672516672516673,1
15507,30,0,24,0,0.0010968556803829022,1
15508,3,0,3,0,0.02142857142857143,1
15509,19,0,18,0,0.0005235341045073793,1
15510,8,0,7,0,0.004734848484848485,1
15511,0,0,0,0,0.0,1
15512,15,0,14,0,0.0001284224585195459,1
15513,78,0,72,0,0.005076142131979695,1
15514,29,0,31,0,0.000617212513983721,1
15515,61,0,63,0,0.017027027027027027,1
15516,137,0,136,0,0.002874101843174008,1
15517,15,34,11,9,0.06801470588235294,1
15518,6,0,6,0,0.00019183425520350418,1
15519,2,0,3,0,6.961525966491854e-05,1
15520,21,0,21,0,0.00024440487413148983,1
15521,172,0,168,0,0.002856199438666006,1
15522,0,0,0,0,0.0,1
15523,11,0,11,0,9.99019144839612e-05,1
15524,81,0,75,0,0.00011013562415431574,1
15525,0,0,0,0,0.0,1
15526,19,0,19,0,0.0012676808113157192,1
15527,65,0,65,0,0.0023491145645103,1
15528,15,0,16,0,0.00038261035917547465,1
15529,3,0,4,0,0.0003169572107765452,1
15530,9,0,8,0,0.0016189962223421479,1
15531,4,0,3,0,0.0007847753580537571,1
15532,7,0,6,0,0.0013188262446422684,1
15533,18,0,20,0,0.022058823529411766,1
15534,128,0,126,0,0.0018846698905722677,1
15535,0,0,0,0,0.0,1
15536,0,0,0,0,0.0,1
15537,3,0,2,0,0.0072992700729927005,1
15538,37,0,35,0,0.006516780710329097,1
15539,125,0,121,0,0.00423490488006617,1
15540,6,8,7,4,0.0063119927862939585,1
15541,0,0,0,0,0.0,1
15542,0,0,0,0,0.0,1
15543,29,0,28,0,0.010424155283968369,1
15544,11,0,14,0,0.007257646448937273,1
15545,89,0,89,0,0.01816697285160237,1
15546,24,0,24,0,0.0006848728704734184,1
15547,18,0,18,0,0.0002615936868723568,1
15548,34,0,33,0,0.016569200779727095,1
15549,127,0,124,0,0.006947810631766037,1
15550,21,0,20,0,0.025274725274725275,1
15551,42,0,41,0,0.016245487364620937,1
15552,17,33,21,14,0.025906735751295335,1
15553,80,0,80,0,0.0013344231122083034,1
15554,0,0,0,0,0.0,1
15555,3,0,3,0,3.0427506465845125e-05,1
15556,9,0,9,0,0.00014712373105781962,1
15557,6,0,6,0,0.0005148888698189308,1
15558,20,0,20,0,0.025578562728380026,1
15559,2,0,2,0,0.007751937984496124,1
15560,10,0,11,0,0.0005281859214443484,1
15561,0,0,0,0,0.0,1
15562,255,0,250,0,0.00594298449252484,1
15563,0,0,0,0,0.0,1
15564,11,0,10,0,0.0003365767088917447,1
15565,28,0,28,0,0.01304145319049837,1
15566,40,0,39,0,0.003786086133459536,1
15567,2,0,1,0,0.004739336492890996,1
15568,5,0,4,0,0.004612546125461255,1
15569,0,0,0,0,0.0,1
15570,1,0,1,0,8.987148377819718e-05,1
15571,0,0,1,0,2.7899450380827496e-05,1
15572,0,0,0,0,0.0,1
15573,1,0,1,0,1.961969189235852e-06,1
15574,6,0,2,0,0.0034071550255536627,1
15575,56,98,55,61,0.037191518943343764,1
15576,1,0,0,0,0.0002620545073375262,1
15577,94,0,90,0,0.00586331154950223,1
15578,146,0,149,0,0.00038699303911875443,1
15579,0,0,0,0,0.0,1
15580,60,0,60,0,0.0021731256791017745,1
15581,31,98,31,30,0.04781420765027322,1
15582,35,0,35,0,0.0006099473702554808,1
15583,86,0,87,0,0.0015324483013929783,1
15584,81,0,75,0,0.012696493349455865,1
15585,1,0,0,0,0.0008628127696289905,1
15586,28,0,26,0,0.008464681844716871,1
15587,26,0,25,0,0.006845708267509215,1
15588,0,0,1,0,3.679026970946724e-06,1
15589,8,0,8,0,0.010625737898465172,1
15590,284,1491,283,319,0.0234977550413792,1
15591,3,0,3,0,0.0017584994138335288,1
15592,0,0,0,0,0.0,1
15593,33,0,79,0,0.072744014732965,1
15594,115,0,115,0,0.009340571611049018,1
15595,0,0,0,0,0.0,1
15596,29,0,27,0,0.0002646249382541811,1
15597,13,0,15,0,0.00014114575063074508,1
15598,90,143,72,72,0.014478182183792479,1
15599,65,0,55,0,0.0024121173424142455,1
15600,0,1,0,1,0.008928571428571428,1
15601,0,0,0,0,0.0,1
15602,2,0,1,0,0.0011627906976744186,1
15603,12,0,11,0,8.693321355868354e-05,1
15604,166,1679,153,154,0.0854514030093534,1
15605,6,0,6,0,0.0015735641227380016,1
15606,165,0,154,0,0.0016995103791526726,1
15607,17,0,11,0,0.014372163388804841,1
15608,23,0,25,0,0.013766519823788546,1
15609,1,0,1,0,0.0002772387025228722,1
15610,0,0,0,0,0.0,1
15611,5,0,6,0,6.423295150412162e-05,1
15612,6,0,7,0,1.7478676015261382e-05,1
15613,74,570,74,79,0.03086947233497116,1
15614,0,0,0,0,0.0,1
15615,25,0,21,0,0.009665427509293681,1
15616,3,0,4,0,1.471589132314258e-05,1
15617,74,0,74,0,0.02779864763335838,1
15618,0,0,0,0,0.0,1
15619,87,0,87,0,0.003148523451071222,1
15620,8,0,7,0,0.0001217452176956674,1
15621,8,9,9,4,0.03968253968253968,1
15622,0,0,1,0,0.0005125576627370579,1
15623,7,0,7,0,0.0006391526661796933,1
15624,19,65,25,32,0.08149779735682819,1
15625,7,0,7,0,0.002357100766057749,1
15626,0,0,0,0,0.0,1
15627,10,11,1,1,0.00015971707261422624,1
15628,0,0,0,0,0.0,1
15629,8,55,5,6,0.06054054054054054,1
15630,0,0,0,0,0.0,1
15631,1,0,0,0,6.367277288558639e-06,1
15632,4,0,5,0,0.0036982248520710057,1
15633,45,0,45,0,0.0007509512048594887,1
15634,78,0,77,0,0.019387266634753472,1
15635,16,0,15,0,0.00024035211584971984,1
15636,0,0,0,0,0.0,1
15637,0,0,0,0,0.0,1
15638,0,0,0,0,0.0,1
15639,2,0,27,0,0.000618358373030414,1
15640,3,9,13,4,0.1346153846153846,1
15641,8,0,8,0,1.1800694143053259e-05,1
15642,82,0,84,0,0.008790072388831437,1
15643,64,0,70,0,0.024665981500513873,1
15644,0,0,0,0,0.0,1
15645,1,0,1,0,0.002506265664160401,1
15646,0,0,0,0,0.0,1
15647,0,0,0,0,0.0,1
15648,0,0,0,0,0.0,1
15649,13,0,14,0,0.0001884192800028263,1
15650,1,0,0,0,0.00011410314924691921,1
15651,61,0,58,0,0.0024774591828446105,1
15652,3,0,5,0,0.0055248618784530384,1
15653,65,0,58,0,0.0031631709572241956,1
15654,12,0,12,0,0.003686635944700461,1
15655,8,0,9,0,1.4422843686531293e-05,1
15656,3,0,2,0,0.002178649237472767,1
15657,14,0,9,0,0.0007359125315391085,1
15658,7,0,7,0,0.001435602953240361,1
15659,2,0,1,0,0.009615384615384616,1
15660,19,0,17,0,0.00020250293629257623,1
15661,5,0,5,0,0.027624309392265192,1
15662,1,0,3,0,0.011029411764705883,1
15663,0,0,0,0,0.0,1
15664,195,0,198,0,0.0019448915459492604,1
15665,38,0,38,0,0.002746121103940684,1
15666,74,0,69,0,0.018575851393188854,1
15667,5,0,5,0,7.867222267385906e-06,1
15668,41,0,40,0,0.0018514337322194626,1
15669,31,0,29,0,0.0006745142409538936,1
15670,0,0,0,0,0.0,1
15671,0,0,0,0,0.0,1
15672,0,0,0,0,0.0,1
15673,27,0,27,0,0.0014833127317676143,1
15674,1,0,1,0,4.808154630252909e-05,1
15675,35,0,33,0,0.0009719626168224299,1
15676,37,0,37,0,0.0005997438931483312,1
15677,67,0,67,0,0.0006421438018746765,1
15678,32,0,34,0,0.003628214704940775,1
15679,10,0,20,0,0.023784901758014478,1
15680,16,0,17,0,0.0011891438164521545,1
15681,2,0,2,0,0.0011068068622025456,1
15682,71,0,71,0,0.0024161884627000906,1
15683,0,0,0,0,0.0,1
15684,0,0,0,0,0.0,1
15685,0,0,0,0,0.0,1
15686,3,0,2,0,0.0015806111696522655,1
15687,51,0,49,0,0.001689524945338899,1
15688,0,0,0,0,0.0,1
15689,30,0,29,0,0.01609657947686117,1
15690,70,0,65,0,0.03326996197718631,1
15691,10,0,18,0,0.007643312101910828,1
15692,201,0,200,0,0.002004500299692447,1
15693,71,0,69,0,0.0022000855588828454,1
15694,51,0,51,0,0.0006771469541664454,1
15695,11,0,9,0,0.0004299226139294927,1
15696,93,0,91,0,0.0029624960605105577,1
15697,10,0,15,0,0.0006502447980416157,1
15698,127,615,147,212,0.021737786023500308,1
15699,10,0,10,0,0.0002846245801787442,1
15700,1,0,4,0,0.0004244932611694789,1
15701,54,0,50,0,0.0057160673456661815,1
15702,0,0,0,0,0.0,1
15703,0,0,0,0,0.0,1
15704,6,0,20,0,0.035653650254668934,1
15705,0,0,0,0,0.0,1
15706,14,0,14,0,0.03292181069958848,1
15707,51,0,49,0,0.0007401924500370096,1
15708,12,62,7,10,0.024065161051462423,1
15709,15,0,15,0,0.0057361376673040155,1
15710,0,0,0,0,0.0,1
15711,58,0,57,0,0.0013611615245009074,1
15712,39,0,41,0,0.0004020001960976566,1
15713,7,0,3,0,0.041916167664670656,1
15714,2,0,3,0,0.001791044776119403,1
15715,28,0,28,0,0.000870531023924594,1
15716,0,0,0,0,0.0,1
15717,2,0,0,0,0.00909090909090909,1
15718,5,0,5,0,0.0015837820715869496,1
15719,5,6,4,1,0.0067943174799258805,1
15720,0,0,0,0,0.0,1
15721,0,0,0,0,0.0,1
15722,97,0,89,0,0.0030308432875735423,1
15723,124,0,124,0,0.006243647451720633,1
15724,0,0,0,0,0.0,1
15725,1,0,1,0,0.00027901785714285713,1
15726,8,0,8,0,0.00015434182856481393,1
15727,0,0,0,0,0.0,1
15728,12,0,10,0,0.0002010926031437477,1
15729,7,0,5,0,0.0004743190134164521,1
15730,0,0,0,0,0.0,1
15731,5,0,5,0,0.0011307100859339666,1
15732,1,0,1,0,0.00023441162681669012,1
15733,4,0,4,0,0.0001113244830369319,1
15734,88,0,75,0,0.0008403758085076248,1
15735,1,0,2,0,0.0014204545454545455,1
15736,0,0,0,0,0.0,1
15737,0,0,0,0,0.0,1
15738,0,0,0,0,0.0,1
15739,11,0,11,0,0.00011800338276363923,1
15740,1,0,1,0,2.320616355704075e-05,1
15741,0,0,0,0,0.0,1
15742,6,0,6,0,5.7511478332550535e-05,1
15743,0,0,0,0,0.0,1
15744,29,0,30,0,0.0007173258093826216,1
15745,0,0,0,0,0.0,1
15746,11,0,10,0,2.158149171270718e-05,1
15747,46,0,43,0,6.555717700306677e-05,1
15748,20,0,21,0,0.00037385608166317193,1
15749,3,0,2,0,2.8283209201470725e-05,1
15750,0,0,0,0,0.0,1
15751,4,0,3,0,4.655710228595372e-05,1
15752,22,0,20,0,0.0011151097369354757,1
15753,41,0,41,0,0.006359065365276546,1
15754,41,0,41,0,0.0017685699848408287,1
15755,11,0,11,0,0.00010787063369094082,1
15756,19,0,19,0,0.0003016016635712812,1
15757,0,0,0,0,0.0,1
15758,0,0,0,0,0.0,1
15759,0,0,0,0,0.0,1
15760,40,0,40,0,0.003278688524590164,1
15761,3,0,3,0,0.0006738544474393531,1
15762,1,0,1,0,1.961973038566504e-06,1
15763,34,0,34,0,0.0005079383507967376,1
15764,6,0,6,0,0.012195121951219513,1
15765,0,0,0,0,0.0,1
15766,7,0,11,0,0.003302311618132693,1
15767,5,0,5,0,8.410711882653748e-05,1
15768,0,0,0,0,0.0,1
15769,2,0,2,0,9.90049997524875e-05,1
15770,1,0,1,0,1.1426220891702279e-05,1
15771,114,0,115,0,0.0031145956395661045,1
15772,3,0,3,0,7.4909172628188325e-06,1
15773,0,0,0,0,0.0,1
15774,1,0,1,0,1.961969189235852e-06,1
15775,95,0,73,0,0.0015944724953494552,1
15776,0,0,0,0,0.0,1
15777,9,0,8,0,9.635252175961116e-05,1
15778,71,0,63,0,0.00119609276363878,1
15779,0,0,0,0,0.0,1
15780,1,0,0,0,0.0005091649694501018,1
15781,14,0,14,0,0.003169572107765452,1
15782,46,0,28,0,0.010058675607711651,1
15783,0,0,0,0,0.0,1
15784,0,0,0,0,0.0,1
15785,18,0,24,0,0.003230148048452221,1
15786,5,0,2,0,0.004708097928436911,1
