x1,x2,x3,x4,x5,x6,x7,y,x8,x9
0,0,0,0,0,51,2,0,0.0,0.0
0,0,0,0,0,900,14,0,0.0,0.0
0,0,0,0,0,73,1,0,0.0,0.0
0,0,0,0,0,211,1,0,0.0,0.0
0,0,0,0,0,1965,1,0,0.0,0.0
0,0,0,0,0,119,8,0,0.0,0.0
0,0,0,0,0,43,3,0,0.0,0.0
0,0,0,0,0,15,2,0,0.0,0.0
1,0,1,0,1,11317,2,0,0.07378498417031162,8.823010411152287e-05
1,0,1,0,1,902,32,0,0.08779491435957064,0.001066098081023454
0,0,0,0,0,146,1,0,0.0,0.0
0,0,0,0,0,317,1,0,0.0,0.0
0,0,0,0,0,28,1,0,0.0,0.0
1,0,1,0,1,1639,2,0,0.07378498417031162,0.000572737686139748
0,0,0,0,0,469,1,0,0.0,0.0
1,0,0,0,1,1252,1,0,0.07718659969289753,0.0007917656373713379
0,0,0,0,0,366,1,0,0.0,0.0
0,0,0,0,0,115,4,0,0.0,0.0
0,0,0,0,0,48,3,0,0.0,0.0
0,0,0,0,0,134,4,0,0.0,0.0
0,0,0,0,0,108,3,0,0.0,0.0
0,0,0,0,0,444,4,0,0.0,0.0
0,0,0,0,0,124,1,0,0.0,0.0
2,0,1,0,2,2578,6,0,0.16417974087468565,0.0007686395080707147
0,0,0,0,0,21,1,0,0.0,0.0
0,0,0,0,0,243,3,0,0.0,0.0
0,0,0,0,0,525,2,0,0.0,0.0
0,0,0,0,0,182,1,0,0.0,0.0
0,0,0,0,0,66,1,0,0.0,0.0
0,0,0,0,0,1572,1,0,0.0,0.0
0,0,0,0,0,276,2,0,0.0,0.0
0,0,0,0,0,359,1,0,0.0,0.0
0,0,0,0,0,16,2,0,0.0,0.0
0,0,0,0,0,1977,1,0,0.0,0.0
0,0,0,0,0,276,1,0,0.0,0.0
1,0,1,0,1,383,1,0,0.07774293064134279,0.002512562814070352
0,0,0,0,0,44,1,0,0.0,0.0
0,0,0,0,0,5,1,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,2902,2,0,0.0,0.0
1,0,1,0,1,888,6,0,0.07378498417031162,0.0010940919037199122
0,0,0,0,0,57,1,0,0.0,0.0
0,0,0,0,0,88,1,0,0.0,0.0
0,0,0,0,0,812,1,0,0.0,0.0
0,0,0,0,0,237,1,0,0.0,0.0
0,0,0,0,0,72,1,0,0.0,0.0
0,0,0,0,0,116,1,0,0.0,0.0
3,0,3,0,3,2193,9,0,0.24739733242444734,0.001359311282283643
0,0,0,0,0,39,2,0,0.0,0.0
0,0,0,0,0,207,2,0,0.0,0.0
0,0,0,0,0,3,5,0,0.0,0.0
0,0,0,0,0,469,2,0,0.0,0.0
0,0,0,0,0,78,1,0,0.0,0.0
0,0,0,0,0,17,1,0,0.0,0.0
0,0,0,0,0,14,1,0,0.0,0.0
0,0,0,0,0,663,1,0,0.0,0.0
1,0,1,0,1,242,1,0,0.0760531149314287,0.0036101083032490976
0,0,0,0,0,94,1,0,0.0,0.0
0,0,0,0,0,966,1,0,0.0,0.0
1,0,1,0,1,1290,2,0,0.07378498417031162,0.000774593338497289
0,0,0,0,0,17,3,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,8,2,0,0.0,0.0
0,0,0,0,0,39,2,0,0.0,0.0
0,0,0,0,0,93,1,0,0.0,0.0
0,0,0,0,0,89,1,0,0.0,0.0
0,0,0,0,0,6,1,0,0.0,0.0
0,0,0,0,0,10,1,0,0.0,0.0
0,0,0,0,0,115,8,0,0.0,0.0
0,0,0,0,0,83,1,0,0.0,0.0
0,0,0,0,0,14,1,0,0.0,0.0
1,0,1,0,1,1242,1,0,0.07774293064134279,0.0008038585209003215
0,0,0,0,0,185,1,0,0.0,0.0
0,0,0,0,0,328,26,0,0.0,0.0
1,0,0,0,1,426,2,0,0.08621444858034723,0.002320185614849188
1,0,1,0,1,306,3,0,0.1212414292834374,0.003134796238244514
0,0,0,0,0,896,3,0,0.0,0.0
0,0,0,0,0,111,1,0,0.0,0.0
0,0,0,0,0,177,7,0,0.0,0.0
0,0,0,0,0,64,1,0,0.0,0.0
0,0,0,0,0,376,1,0,0.0,0.0
0,0,0,0,0,403,1,0,0.0,0.0
0,0,0,0,0,34,1,0,0.0,0.0
0,0,0,0,0,302,7,0,0.0,0.0
0,0,0,0,0,864,3,0,0.0,0.0
5,0,11,0,11,402,107,0,1.1814156167660266,0.019197207678883072
0,0,0,0,0,786,1,0,0.0,0.0
0,0,0,0,0,97,1,0,0.0,0.0
0,0,0,0,0,585,1,0,0.0,0.0
0,0,0,0,0,102,1,0,0.0,0.0
0,0,0,0,0,87,1,0,0.0,0.0
0,0,0,0,0,219,1,0,0.0,0.0
0,0,2,0,2,182,21,0,0.18533198424441938,0.009216589861751152
9,0,9,0,9,773,59,0,0.8053246741466767,0.010688836104513063
0,0,0,0,0,218,1,0,0.0,0.0
0,0,0,0,0,636,1,0,0.0,0.0
0,0,0,0,0,937,8,0,0.0,0.0
0,0,0,0,0,120,1,0,0.0,0.0
0,0,0,0,0,727,1,0,0.0,0.0
0,0,0,0,0,39,3,0,0.0,0.0
0,0,0,0,0,125,1,0,0.0,0.0
0,0,0,0,0,60,2,0,0.0,0.0
1,0,0,0,1,420,2,0,0.07718659969289753,0.002320185614849188
0,0,0,0,0,95,4,0,0.0,0.0
1,0,2,0,3,458,36,0,0.2756345788289486,0.005882352941176471
1,0,1,0,1,1462,1,0,0.08561905846219711,0.0006811989100817437
0,0,0,0,0,132,1,0,0.0,0.0
0,0,0,0,0,623,2,0,0.0,0.0
0,0,0,0,0,177,1,0,0.0,0.0
0,0,0,0,0,133,1,0,0.0,0.0
0,0,0,0,0,1054,1,0,0.0,0.0
0,0,0,0,0,9387,1,0,0.0,0.0
0,0,0,0,0,134,1,0,0.0,0.0
0,0,0,0,0,92,1,0,0.0,0.0
0,0,0,0,0,14337,1,0,0.0,0.0
0,0,0,0,0,23,1,0,0.0,0.0
0,0,0,0,0,12,2,0,0.0,0.0
0,0,0,0,0,1058,1,0,0.0,0.0
0,0,0,0,0,161,1,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,0,0,0,71,3,0,0.0,0.0
0,0,0,0,0,515,1,0,0.0,0.0
0,0,0,0,0,465,1,0,0.0,0.0
0,0,0,0,0,50,2,0,0.0,0.0
0,0,0,0,0,45,1,0,0.0,0.0
0,0,0,0,0,27,3,0,0.0,0.0
0,0,0,0,0,480,1,0,0.0,0.0
0,0,0,0,0,162,1,0,0.0,0.0
0,0,0,0,0,72,17,0,0.0,0.0
0,0,0,0,0,70,1,0,0.0,0.0
0,0,0,0,0,58,1,0,0.0,0.0
0,0,0,0,0,172,2,0,0.0,0.0
0,0,0,0,0,0,18,0,0.0,0.0
0,0,0,0,0,3,1,0,0.0,0.0
0,0,0,0,0,159,1,0,0.0,0.0
0,0,0,0,0,90,1,0,0.0,0.0
0,0,0,0,0,2,1,0,0.0,0.0
1,0,0,0,1,773,76,0,0.09006073528515077,0.0011627906976744186
0,0,0,0,0,32,1,0,0.0,0.0
0,0,0,0,0,79,1,0,0.0,0.0
0,0,1,0,1,70,2,0,0.09519041570055789,0.013157894736842105
0,0,0,0,0,226,2,0,0.0,0.0
0,0,0,0,0,49,2,0,0.0,0.0
0,0,0,0,0,361,2,0,0.0,0.0
0,0,0,0,0,6639,1,0,0.0,0.0
0,0,0,0,0,6787,1,0,0.0,0.0
0,0,0,0,0,27,1,0,0.0,0.0
0,0,1,0,1,342,1,0,0.08433243764995596,0.0019011406844106464
0,0,0,0,0,6683,2,0,0.0,0.0
0,0,0,0,0,40,1,0,0.0,0.0
0,0,0,0,0,11111,1,0,0.0,0.0
0,0,0,0,0,653,1,0,0.0,0.0
0,0,1,0,1,173,1,0,0.07718659969289753,0.0055248618784530384
0,0,0,0,0,147,2,0,0.0,0.0
0,0,0,0,0,193,16,0,0.0,0.0
0,0,0,0,0,285,1,0,0.0,0.0
0,0,0,0,0,1124,1,0,0.0,0.0
0,0,0,0,0,30,1,0,0.0,0.0
0,0,0,0,0,333,1,0,0.0,0.0
0,0,0,0,0,5,1,0,0.0,0.0
0,0,0,0,0,1136,3,0,0.0,0.0
1,0,1,0,1,1343,2,0,0.07727127751768834,0.0007347538574577517
0,0,0,0,0,388,4,0,0.0,0.0
0,0,0,0,0,131,4,0,0.0,0.0
0,0,0,0,0,145,4,0,0.0,0.0
1,0,1,0,1,650,8,0,0.08779491435957064,0.0015174506828528073
0,0,0,0,0,123,1,0,0.0,0.0
0,0,0,0,0,84,2,0,0.0,0.0
0,0,0,0,0,103,1,0,0.0,0.0
1,0,3,0,3,680,3,0,0.23471551106378424,0.002904162633107454
0,0,0,0,0,68,2,0,0.0,0.0
0,0,0,0,0,142,3,0,0.0,0.0
0,0,0,0,0,613,1,0,0.0,0.0
0,0,0,0,0,148,1,0,0.0,0.0
0,0,0,0,0,39,1,0,0.0,0.0
0,0,0,0,0,31,1,0,0.0,0.0
0,0,0,0,0,4,6,0,0.0,0.0
0,0,1,0,1,50,21,0,0.1021178021436509,0.009615384615384616
0,0,0,0,0,37,1,0,0.0,0.0
0,0,0,0,0,40,1,0,0.0,0.0
0,0,0,0,0,180,1,0,0.0,0.0
0,0,0,0,0,139,4,0,0.0,0.0
0,0,0,0,0,206,1,0,0.0,0.0
0,0,0,0,0,232,1,0,0.0,0.0
0,0,0,0,0,34,1,0,0.0,0.0
1,0,1,0,1,480,1,0,0.07378498417031162,0.001841620626151013
0,0,0,0,0,206,59,0,0.0,0.0
0,0,0,0,0,81,1,0,0.0,0.0
0,0,0,0,0,57,1,0,0.0,0.0
1,0,1,0,1,257,3,0,0.07378498417031162,0.0036496350364963507
0,0,0,0,0,34,1,0,0.0,0.0
0,0,0,0,0,268,1,0,0.0,0.0
0,0,0,0,0,78,1,0,0.0,0.0
0,0,0,0,0,96,1,0,0.0,0.0
0,0,0,0,0,1979,1,0,0.0,0.0
0,0,1,0,1,216,1,0,0.07378498417031162,0.0031446540880503146
0,0,0,0,0,102,1,0,0.0,0.0
0,0,0,0,0,194,11,0,0.0,0.0
0,0,0,0,0,28,1,0,0.0,0.0
0,0,0,0,0,1977,1,0,0.0,0.0
0,0,0,0,0,6,1,0,0.0,0.0
0,0,0,0,0,31,2,0,0.0,0.0
0,0,0,0,0,1713,1,0,0.0,0.0
0,0,0,0,0,1158,2,0,0.0,0.0
0,0,0,0,0,4377,1,0,0.0,0.0
0,0,0,0,0,1665,1,0,0.0,0.0
0,0,0,0,0,63,1,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,5083,1,0,0.0,0.0
0,0,0,0,0,387,1,0,0.0,0.0
0,0,0,0,0,621,1,0,0.0,0.0
0,0,0,0,0,18,1,0,0.0,0.0
0,0,0,0,0,72,1,0,0.0,0.0
0,0,0,0,0,102,1,0,0.0,0.0
0,0,0,0,0,20111,1,0,0.0,0.0
0,0,0,0,0,0,2,0,0.0,0.0
0,0,0,0,0,49,7,0,0.0,0.0
0,0,0,0,0,119,3,0,0.0,0.0
0,0,0,0,0,779,9,0,0.0,0.0
0,0,0,0,0,1379,1,0,0.0,0.0
0,0,0,0,0,109,1,0,0.0,0.0
0,0,0,0,0,7,1,0,0.0,0.0
0,0,0,0,0,54,2,0,0.0,0.0
0,0,0,0,0,328,1,0,0.0,0.0
0,0,0,0,0,530,82,0,0.0,0.0
0,0,0,0,0,1979,1,0,0.0,0.0
0,0,0,0,0,1547,9,0,0.0,0.0
1,0,0,0,1,1182,1,0,0.07718659969289753,0.0008305647840531563
0,0,0,0,0,97,1,0,0.0,0.0
0,0,0,0,0,343,1,0,0.0,0.0
0,0,0,0,0,2600,1,0,0.0,0.0
0,0,0,0,0,4,35,0,0.0,0.0
0,0,0,0,0,4,2,0,0.0,0.0
0,0,0,0,0,1,2,0,0.0,0.0
0,0,0,0,0,236,1,0,0.0,0.0
0,0,0,0,0,917,2,0,0.0,0.0
0,0,0,0,0,159,1,0,0.0,0.0
0,0,0,0,0,1222,1,0,0.0,0.0
0,0,0,0,0,22,1,0,0.0,0.0
0,0,0,0,0,90,1,0,0.0,0.0
0,0,0,0,0,1149,1,0,0.0,0.0
0,0,1,0,1,25,21,0,0.09475630072571706,0.011363636363636364
0,0,0,0,0,68,5,0,0.0,0.0
0,0,0,0,0,41,1,0,0.0,0.0
0,0,0,0,0,85,1,0,0.0,0.0
0,0,0,0,0,31,1,0,0.0,0.0
1,0,0,0,1,126,3,0,0.07378498417031162,0.007246376811594203
1,0,1,0,1,4959,1,0,0.07727127751768834,0.00019778481012658228
0,0,0,0,0,31,1,0,0.0,0.0
0,0,0,0,0,190,3,0,0.0,0.0
0,0,0,0,0,420,1,0,0.0,0.0
0,0,0,0,0,1957,1,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,561,4,0,0.0,0.0
0,0,0,0,0,70,2,0,0.0,0.0
0,0,0,0,0,87,1,0,0.0,0.0
0,0,0,0,0,119,34,0,0.0,0.0
0,0,0,0,0,43,2,0,0.0,0.0
2,0,2,0,2,433,3,0,0.20828863518814628,0.004587155963302753
0,0,0,0,0,155,25,0,0.0,0.0
0,0,0,0,0,45,1,0,0.0,0.0
0,0,0,0,0,167,7,0,0.0,0.0
0,0,0,0,0,43,5,0,0.0,0.0
0,0,0,0,0,112,2,0,0.0,0.0
1,0,0,0,1,55,123,0,0.0982657339428542,0.0021691973969631237
0,0,0,0,0,226,1,0,0.0,0.0
1,0,1,0,2,101,31,0,0.1640393099035216,0.015151515151515154
0,0,0,0,0,38,1,0,0.0,0.0
1,0,1,0,1,35027,1,0,0.08996793373812466,2.8546144843138928e-05
0,0,0,0,0,141,1,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,1042,1,0,0.0,0.0
0,0,0,0,0,211,1,0,0.0,0.0
0,0,0,0,0,50,1,0,0.0,0.0
0,0,0,0,0,10,1,0,0.0,0.0
0,0,1,0,1,155,1,0,0.07378498417031162,0.0037735849056603774
0,0,0,0,0,1096,1,0,0.0,0.0
0,0,0,0,0,1,3,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,0,0,0,68,1,0,0.0,0.0
0,0,0,0,0,70,1,0,0.0,0.0
23,0,23,0,23,1851,62,0,2.075431786891807,0.012156448202959831
0,0,0,0,0,5,1,0,0.0,0.0
0,0,0,0,0,5,1,0,0.0,0.0
0,0,0,0,0,381,2,0,0.0,0.0
0,0,0,0,0,42,1,0,0.0,0.0
0,0,0,0,0,53,1,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,115,3,0,0.0,0.0
0,0,0,0,0,4,1,0,0.0,0.0
0,0,0,0,0,134,1,0,0.0,0.0
0,0,0,0,0,84,5,0,0.0,0.0
0,0,0,0,0,9,1,0,0.0,0.0
0,0,0,0,0,33,2,0,0.0,0.0
0,0,0,0,0,106,2,0,0.0,0.0
0,0,0,0,0,3348,3,0,0.0,0.0
0,0,0,0,0,133,1,0,0.0,0.0
0,0,0,0,0,126,1,0,0.0,0.0
0,0,0,0,0,193,1,0,0.0,0.0
1,0,1,0,1,179,1,0,0.07378498417031162,0.005405405405405407
8,0,9,0,9,2211,52,0,0.8505025315044787,0.0039249890972525075
0,0,0,0,0,272,1,0,0.0,0.0
0,0,0,0,0,184,1,0,0.0,0.0
0,0,0,0,0,56,1,0,0.0,0.0
0,0,0,0,0,38,10,0,0.0,0.0
0,0,0,0,0,225,41,0,0.0,0.0
0,0,1,0,1,215,14,0,0.11402745354459058,0.0009199632014719412
0,0,0,0,0,130,1,0,0.0,0.0
0,0,0,0,0,13,1,0,0.0,0.0
1,0,1,0,1,2609,1,0,0.07378498417031162,0.0003800836183960471
0,0,0,0,0,236,1,0,0.0,0.0
0,0,0,0,0,196,1,0,0.0,0.0
0,0,0,0,0,675,2,0,0.0,0.0
1,0,1,0,1,298,1,0,0.08677710908307149,0.003125
0,0,0,0,0,0,1,0,0.0,0.0
1,0,1,0,1,35,2,0,0.07378498417031162,0.027777777777777776
0,0,0,0,0,982,1,0,0.0,0.0
0,0,0,0,0,30,1,0,0.0,0.0
0,0,0,0,0,1057,1,0,0.0,0.0
0,0,0,0,0,23,1,0,0.0,0.0
0,0,0,0,0,1251,1,0,0.0,0.0
0,0,0,0,0,109,1,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,1,0,1,303,52,0,0.09575749854628805,0.0017035775127768314
0,0,0,0,0,58,28,0,0.0,0.0
0,0,0,0,0,21,2,0,0.0,0.0
0,0,0,0,0,1377,1,0,0.0,0.0
0,0,0,0,0,618,2,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,68,1,0,0.0,0.0
0,0,0,0,0,234,2,0,0.0,0.0
0,0,0,0,0,263,1,0,0.0,0.0
0,0,0,0,0,35,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,206,2,0,0.0,0.0
0,0,0,0,0,23,2,0,0.0,0.0
0,0,0,0,0,60,1,0,0.0,0.0
0,0,0,0,0,1,4,0,0.0,0.0
0,0,0,0,0,609,1,0,0.0,0.0
0,0,0,0,0,388,1,0,0.0,0.0
0,0,0,0,0,160,2,0,0.0,0.0
0,0,0,0,0,622,1,0,0.0,0.0
0,0,0,0,0,47,4,0,0.0,0.0
0,0,0,0,0,405,1,0,0.0,0.0
0,0,0,0,0,409,2,0,0.0,0.0
0,0,0,0,0,1,5,0,0.0,0.0
0,0,0,0,0,17,48,0,0.0,0.0
0,0,0,0,0,58,1,0,0.0,0.0
0,0,0,0,0,325,1,0,0.0,0.0
0,0,0,0,0,170,1,0,0.0,0.0
0,0,0,0,0,48,1,0,0.0,0.0
0,0,0,0,0,269,1,0,0.0,0.0
0,0,1,0,1,41,1,0,0.07774293064134279,0.011764705882352941
0,0,0,0,0,80,2,0,0.0,0.0
0,0,0,0,0,332,1,0,0.0,0.0
0,0,0,0,0,51,2,0,0.0,0.0
0,0,0,0,0,260,1,0,0.0,0.0
0,0,0,0,0,193,1,0,0.0,0.0
0,0,0,0,0,139,1,0,0.0,0.0
0,0,0,0,0,33,4,0,0.0,0.0
0,0,0,0,0,174,2,0,0.0,0.0
0,0,0,0,0,1390,1,0,0.0,0.0
1,0,1,0,1,140,17,0,0.07774293064134279,0.005747126436781609
0,0,0,0,0,15,1,0,0.0,0.0
0,0,0,0,0,114,1,0,0.0,0.0
0,0,0,0,0,6183,1,0,0.0,0.0
0,0,0,0,0,47,1,0,0.0,0.0
0,0,0,0,0,150,2,0,0.0,0.0
0,0,0,0,0,119,2,0,0.0,0.0
0,0,0,0,0,237,1,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,30,2,0,0.0,0.0
0,0,0,0,0,298,1,0,0.0,0.0
0,0,0,0,0,4397,1,0,0.0,0.0
0,0,0,0,0,301,1,0,0.0,0.0
0,0,0,0,0,309,1,0,0.0,0.0
0,0,0,0,0,0,8,0,0.0,0.0
0,0,0,0,0,177,1,0,0.0,0.0
0,0,0,0,0,65,1,0,0.0,0.0
0,0,0,0,0,233,1,0,0.0,0.0
0,0,0,0,0,83,3,0,0.0,0.0
0,0,0,0,0,815,1,0,0.0,0.0
0,0,0,0,0,136,1,0,0.0,0.0
0,0,0,0,0,375,1,0,0.0,0.0
0,0,0,0,0,30,2,0,0.0,0.0
0,0,0,0,0,48,1,0,0.0,0.0
0,0,0,0,0,439,1,0,0.0,0.0
0,0,0,0,0,1268,1,0,0.0,0.0
0,0,0,0,0,257,1,0,0.0,0.0
0,0,0,0,0,195,1,0,0.0,0.0
0,0,0,0,0,139,3,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,158,3,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,0,6,0,0.0,0.0
0,0,0,0,0,84,2,0,0.0,0.0
0,0,0,0,0,47,3,0,0.0,0.0
0,0,0,0,0,182,1,0,0.0,0.0
0,0,1,0,1,895,4,0,0.07378498417031162,0.0010604453870625664
0,0,0,0,0,12468,1,0,0.0,0.0
0,0,0,0,0,244,1,0,0.0,0.0
0,0,0,0,0,134,1,0,0.0,0.0
1,0,1,0,1,774,2,0,0.07727127751768834,0.0012706480304955528
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,13,1,0,0.0,0.0
0,0,0,0,0,1013,1,0,0.0,0.0
0,0,0,0,0,8079,1,0,0.0,0.0
0,0,0,0,0,62,2,0,0.0,0.0
0,0,0,0,0,311,2,0,0.0,0.0
0,0,0,0,0,33,1,0,0.0,0.0
0,0,0,0,0,467,2,0,0.0,0.0
0,0,0,0,0,42,1,0,0.0,0.0
0,0,0,0,0,1404,13,0,0.0,0.0
1,0,1,0,1,158,2,0,0.09038224811910371,0.006172839506172839
0,0,0,0,0,91,5,0,0.0,0.0
1,0,1,0,1,1608,5,0,0.09760367598268811,0.0006060606060606062
0,0,0,0,0,902,3,0,0.0,0.0
1,0,1,0,1,355,1,0,0.07970130290475312,0.0025575447570332483
0,0,0,0,0,4218,1,0,0.0,0.0
1,0,1,0,1,172,31,0,0.0760531149314287,0.004901960784313725
0,0,0,0,0,96,4,0,0.0,0.0
0,0,0,0,0,281,24,0,0.0,0.0
0,0,0,0,0,111,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,159,3,0,0.0,0.0
0,0,0,0,0,5576,3,0,0.0,0.0
0,0,0,0,0,728,1,0,0.0,0.0
0,0,0,0,0,181,3,0,0.0,0.0
0,0,0,0,0,259,1,0,0.0,0.0
0,0,0,0,0,160,2,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,118,1,0,0.0,0.0
0,0,0,0,0,675,1,0,0.0,0.0
0,0,0,0,0,988,1,0,0.0,0.0
0,0,0,0,0,1914,1,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,0,0,0,42,1,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,50,2,0,0.0,0.0
0,0,0,0,0,80,3,0,0.0,0.0
0,0,0,0,0,131,1,0,0.0,0.0
0,0,0,0,0,27,1,0,0.0,0.0
0,0,0,0,0,499,1,0,0.0,0.0
0,0,0,0,0,1410,1,0,0.0,0.0
0,0,0,0,0,3062,1,0,0.0,0.0
0,0,0,0,0,521,1,0,0.0,0.0
0,0,0,0,0,68,1,0,0.0,0.0
1,0,1,0,1,1368,1,0,0.07378498417031162,0.0006697923643670463
0,0,0,0,0,481,1,0,0.0,0.0
0,0,0,0,0,285,1,0,0.0,0.0
0,0,0,0,0,66,1,0,0.0,0.0
0,0,0,0,0,525,1,0,0.0,0.0
1,0,1,0,1,1040,1,0,0.07774293064134279,0.0009372071227741332
0,0,0,0,0,182,1,0,0.0,0.0
0,0,0,0,0,668,1,0,0.0,0.0
0,0,0,0,0,157,3,0,0.0,0.0
0,0,0,0,0,82,1,0,0.0,0.0
0,0,0,0,0,148,4,0,0.0,0.0
0,0,0,0,0,99,6,0,0.0,0.0
0,0,0,0,0,1461,1,0,0.0,0.0
0,0,0,0,0,80,2,0,0.0,0.0
0,0,0,0,0,434,2,0,0.0,0.0
0,0,0,0,0,173,1,0,0.0,0.0
0,0,0,0,0,212,4,0,0.0,0.0
0,0,0,0,0,4,19,0,0.0,0.0
0,0,0,0,0,45,1,0,0.0,0.0
0,0,0,0,0,4153,1,0,0.0,0.0
0,0,0,0,0,843,1,0,0.0,0.0
0,0,0,0,0,165,3,0,0.0,0.0
0,0,0,0,0,53,1,0,0.0,0.0
4,0,4,0,4,11635,11,0,0.33194595033354474,0.00034320034320034314
0,0,0,0,0,112,1,0,0.0,0.0
0,0,0,0,0,300,2,0,0.0,0.0
0,0,0,0,0,52,1,0,0.0,0.0
0,0,0,0,0,203,2,0,0.0,0.0
0,0,1,0,1,136,22,0,0.10243338404428791,0.005649717514124294
0,0,0,0,0,176,1,0,0.0,0.0
0,0,0,0,0,600,1,0,0.0,0.0
0,0,0,0,0,350,1,0,0.0,0.0
0,0,1,0,1,243,1,0,0.07970130290475312,0.003058103975535168
0,0,0,0,0,318,1,0,0.0,0.0
0,0,1,0,1,719,1,0,0.08553193046674666,0.0013280212483399733
0,0,0,0,0,13,1,0,0.0,0.0
0,0,0,0,0,15,1,0,0.0,0.0
0,0,0,0,0,616,4,0,0.0,0.0
0,0,0,0,0,17,2,0,0.0,0.0
0,0,0,0,0,103,2,0,0.0,0.0
0,0,0,0,0,116,1,0,0.0,0.0
0,0,0,0,0,269,1,0,0.0,0.0
0,0,0,0,0,421,1,0,0.0,0.0
0,0,0,0,0,105,1,0,0.0,0.0
0,0,0,0,0,23,1,0,0.0,0.0
0,0,0,0,0,19,4,0,0.0,0.0
0,0,0,0,0,67,1,0,0.0,0.0
0,0,0,0,0,58,1,0,0.0,0.0
0,0,0,0,0,871,1,0,0.0,0.0
0,0,0,0,0,171,3,0,0.0,0.0
0,0,0,0,0,50,4,0,0.0,0.0
0,0,0,0,0,957,2,0,0.0,0.0
1,0,1,0,1,112,1,0,0.07378498417031162,0.008
1,0,2,0,2,658,7,0,0.16488535745061825,0.002840909090909091
0,0,0,0,0,20577,1,0,0.0,0.0
0,0,0,0,0,109,1,0,0.0,0.0
0,0,0,0,0,107,2,0,0.0,0.0
4,0,4,0,4,18965,5,0,0.35245927796108334,0.00021075926023499656
0,0,0,0,0,251,6,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,0,3,0,0.0,0.0
0,0,0,0,0,78,1,0,0.0,0.0
0,0,1,0,1,512,2,0,0.07774293064134279,0.00189753320683112
0,0,0,0,0,16,1,0,0.0,0.0
1,0,1,0,1,1362,4,0,0.07774293064134279,0.0007199424046076314
0,0,0,0,0,271,1,0,0.0,0.0
0,0,0,0,0,42,2,0,0.0,0.0
0,0,0,0,0,1894,1,0,0.0,0.0
0,0,0,0,0,96,2,0,0.0,0.0
0,0,0,0,0,44,1,0,0.0,0.0
0,0,0,0,0,663,3,0,0.0,0.0
0,0,0,0,0,15,1,0,0.0,0.0
0,0,0,0,0,10247,1,0,0.0,0.0
0,0,0,0,0,45,1,0,0.0,0.0
0,0,1,0,1,58,27,0,0.09058150775979391,0.004081632653061225
0,0,0,0,0,17,2,0,0.0,0.0
0,0,0,0,0,86,2,0,0.0,0.0
0,0,0,0,0,53,1,0,0.0,0.0
0,0,0,0,0,69,1,0,0.0,0.0
1,0,1,0,1,535,1,0,0.07378498417031162,0.0017889087656529515
0,0,0,0,0,188,1,0,0.0,0.0
0,0,0,0,0,1453,1,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,92,1,0,0.0,0.0
1,0,1,0,1,1978,1,0,0.07378498417031162,0.0005030181086519115
0,0,0,0,0,18,9,0,0.0,0.0
0,0,0,0,0,43,1,0,0.0,0.0
0,0,0,0,0,227,1,0,0.0,0.0
0,0,0,0,0,23,1,0,0.0,0.0
0,0,1,0,1,8285,2,0,0.07727127751768834,0.00011944577161968467
0,0,0,0,0,26,1,0,0.0,0.0
0,0,0,0,0,22,1,0,0.0,0.0
0,0,0,0,0,160,1,0,0.0,0.0
0,0,0,0,0,9,1,0,0.0,0.0
0,0,0,0,0,208,1,0,0.0,0.0
0,0,0,0,0,1132,1,0,0.0,0.0
0,0,0,0,0,153,1,0,0.0,0.0
0,0,0,0,0,429,1,0,0.0,0.0
0,0,0,0,0,16,2,0,0.0,0.0
0,0,0,0,0,47,1,0,0.0,0.0
0,0,0,0,0,371,2,0,0.0,0.0
