x1,x2,x3,x4,x5,y,x6,x7,x8,x9
7,0,7,0,7,1,1522,20,0.8220015546578536,0.004467134652201659
76,0,73,0,87,1,3655,114,9.947751045426184,0.023507160226965685
5,0,4,0,5,1,1022,43,0.5696722038660301,0.004686035613870665
47,0,48,0,49,1,113327,85,5.036424143109534,0.00043213687274010047
201,0,208,0,216,1,10151,424,24.799563274756256,0.020723400172695
0,0,0,0,0,1,414420,1,0.0,0.0
76,0,103,0,103,1,3400,196,12.350363630910817,0.02788305360043313
5,0,4,0,5,1,1475,31,0.5301819206982672,0.003261578604044357
2,0,2,0,2,1,1314,4,0.2246704477093481,0.0014936519790888724
2,0,10,0,10,1,2116,57,0.9703125374999109,0.00376081233546446
0,0,0,0,0,1,1195,11,0.0,0.0
46,0,46,0,46,1,78791,51,4.530177318956129,0.0005837119001091287
2,0,2,0,2,1,414420,4,0.2278150301038884,4.993944841879221e-06
2,0,2,0,2,1,225,10,0.2306052476331431,0.008368200836820083
23,0,21,0,24,1,113327,37,2.4081372623865858,0.00021170181798936202
5,0,7,0,7,1,764195,18,0.8231610850430299,9.178305632332813e-06
49,98,89,44,162,1,1460,578,28.884978719709313,0.04945054945054945
31,0,26,0,41,1,160559,122,4.021807875501713,0.0002609254580514596
16,0,15,0,16,1,19283,27,1.5086170492354676,0.0008282002174025571
33,0,33,0,33,1,57371,38,3.098700344438361,0.0005751132798884629
59,0,58,0,60,1,5997,145,5.668722071321466,0.009861932938856016
10,0,9,0,11,1,2109,79,1.081872322580183,0.004995458673932788
0,0,0,0,0,1,8790,1,0.0,0.0
19,0,16,0,19,1,655,172,1.702017889644142,0.023114355231143552
7,0,6,0,7,1,1148,32,0.6387083525005666,0.005937234944868533
5,0,5,0,5,1,66490,11,0.5252922502173062,7.510777966381758e-05
4,0,5,0,5,1,2092,9,0.5417220666475693,0.0023752969121140144
36,0,37,0,38,1,48946,58,3.4513459169647462,0.0007750515001325746
13,0,13,0,13,1,686,786,1.2707999734433022,0.008910212474297465
21,0,21,0,22,1,4861,91,2.3011841301094305,0.004450738417964797
1,0,1,0,1,1,655,3,0.08677710908307149,0.0013869625520110955
5,0,5,0,5,1,852,7,0.5990390671475698,0.005820721769499418
93,1929,91,88,1933,1,101966,260,412.9386728236902,0.016956289090255178
65,0,65,0,65,1,22965,109,6.362840817541479,0.002824613245263341
0,0,0,0,0,1,511816,1,0.0,0.0
2,0,1,0,2,1,847,19,0.2056337162700055,0.0022598870056497176
77,0,74,0,78,1,26502,129,8.956734752989604,0.0029291374065868038
1,0,2,0,2,1,2544,10,0.21348592318757173,0.0007830853563038371
8,0,8,0,8,1,24864,23,0.8922507382596351,0.0003209113883428938
241,0,240,0,248,1,85122,348,25.313207774497318,0.0029082721579848487
0,0,0,0,0,1,7472,4,0.0,0.0
1,0,1,0,1,1,11929,4,0.12998786598441522,8.371002846140967e-05
7,0,6,0,7,1,1367,46,0.8632693066776214,0.0048678720445062594
32,0,34,0,35,1,113327,40,3.302541197129303,0.00030875360580103915
0,0,0,0,0,1,1869,1,0.0,0.0
44,0,46,0,47,1,14327,75,4.466574105908828,0.003267292318387209
25,0,29,0,32,1,5623,195,3.185190667791579,0.005481329222336418
1,0,1,0,1,1,105794,2,0.1325034357384372,9.445100354191264e-06
0,0,0,0,0,1,1317,40,0.0,0.0
4,0,34,0,34,1,43350,85,3.246117874346214,0.0007783348213263741
5,0,5,0,5,1,11111,13,0.580637439141537,0.00044931703810208477
0,0,0,0,0,1,66850,1,0.0,0.0
5,0,6,0,6,1,488,137,0.6462602799480693,0.009523809523809523
8,0,8,0,8,1,7867,28,0.7998433562762577,0.0010118897040222617
10,0,13,0,13,1,1207,86,1.630110572587594,0.009796533534287869
32,0,33,0,33,1,3040,68,3.0578482837658885,0.010724731881702957
0,0,0,0,0,1,10697,1,0.0,0.0
91,0,100,0,101,1,41367,206,10.028301066518054,0.0024326798015318657
0,0,0,0,0,1,12543,1,0.0,0.0
58,0,59,0,59,1,7311,151,6.21173667434669,0.007951482479784366
5,0,4,0,5,1,110088,12,0.48720788485449007,4.54083115373438e-05
0,0,0,0,0,1,383713,2,0.0,0.0
57,0,63,0,64,1,2723,198,6.772122340403832,0.02180579216354344
71,0,67,0,71,1,50728,140,6.911650137337696,0.0013974727394402235
4,0,4,0,4,1,34095,32,0.4185222517570267,0.00011545344339894936
0,0,0,0,0,1,383713,1,0.0,0.0
30,0,30,0,31,1,73650,38,2.871434316647573,0.0004205214465937762
0,0,1,0,1,1,2455,41,0.09532816620049729,0.0003984063745019921
42,0,21,0,43,1,1853,260,5.652510016745755,0.02065321805955812
3,0,5,0,5,1,1212,24,0.49696586466307413,0.0040290088638195
215,6841,190,178,6884,1,98554,1531,1756.3691892110228,0.034808110431309096
4,0,6,0,6,1,2900,32,0.6113212547962148,0.0020408163265306124
106,0,105,0,107,1,16840,231,10.803899054866529,0.006302273530451172
75,0,74,0,81,1,3999,104,9.257880025626765,0.02008928571428572
12,1,60,0,69,1,191,2098,9.202217591340053,0.027833803953206938
112,0,122,0,126,1,14044,315,13.705321369347859,0.008759124087591242
7,0,7,0,7,1,33791,11,0.7202807429725938,0.00020699036016322668
42,46,36,14,73,1,849,259,10.731683324030426,0.05312954876273653
1,0,0,0,1,1,1632,5,0.11776815483777665,0.0006090133982947625
47,493,58,68,504,1,5929,301,96.9244579487445,0.02803582355231685
2,0,1,0,2,1,3488,6,0.19674395106046663,0.0005535566011624688
2,3,1,1,4,1,271,66,0.7626660533519385,0.00676818950930626
2,0,1,0,2,1,207,19,0.23580516536441734,0.008333333333333333
86,0,96,0,97,1,16483,206,9.50428684957674,0.005824076853797658
2,0,2,0,2,1,1624,6,0.24074535821896537,0.00117096018735363
0,0,0,0,0,1,511816,1,0.0,0.0
2,0,2,0,2,1,338,14,0.20959528899764573,0.0056657223796034
0,0,0,0,0,1,383713,3,0.0,0.0
17,87,17,14,93,1,894,42,23.924545476920812,0.07610474631751228
73,0,74,0,75,1,41671,150,7.651643871928534,0.0017904461791878536
0,0,0,0,0,1,511816,2,0.0,0.0
0,0,0,0,0,1,66490,2,0.0,0.0
8,0,11,0,11,1,85916,20,1.1090438044347708,0.00012567837760639816
12,0,11,0,14,1,118721,33,1.325663434965063,0.00011728436431874542
19,0,21,0,28,1,852,260,3.410448342147805,0.025
6,0,6,0,6,1,11635,16,0.5648458174723856,0.000514668039114771
46,0,47,0,47,1,41671,74,4.612800163303939,0.0011233001123300114
0,0,0,0,0,1,160559,1,0.0,0.0
38,0,37,0,38,1,9761,111,3.4936101284799834,0.0038621811159670703
0,0,0,0,0,1,47364,1,0.0,0.0
2,0,2,0,2,1,20786,5,0.20921478536521837,9.616771649757177e-05
1,0,1,0,1,1,287,8,0.15446661781970644,0.0033670033670033673
24,36,22,15,48,1,509,146,6.989114681375377,0.054607508532423216
5,0,7,0,7,1,12421,27,0.6808396774050544,0.0005458940965452703
31,1065,32,38,1068,1,37747,100,204.47210610262502,0.026155956112852662
5,0,5,0,5,1,1349,69,0.47968813670838456,0.0035161744022503515
0,0,0,0,0,1,764195,1,0.0,0.0
4,0,4,0,4,1,62984,5,0.3844698404469752,6.349710294467815e-05
9,0,9,0,9,1,41671,12,0.8543632372225055,0.00021522347370686565
6,0,3,0,6,1,2000,17,0.6524747507769136,0.0029732408325074326
0,0,0,0,0,1,4186,1,0.0,0.0
16,0,16,0,16,1,4749,57,1.5170974683020262,0.003340292275574113
72,0,71,0,72,1,47945,100,7.121805778304693,0.0015003750937734436
6,0,5,0,6,1,414420,15,0.58053104415672,1.4981572665621286e-05
29,0,29,0,29,1,78791,32,2.6555033327282787,0.0003680016242830313
69,263,71,85,281,1,25550,117,47.284499695379196,0.010593380079921586
2,4,0,0,4,1,143,436,0.6673784605241565,8.443449993667413e-05
0,0,0,0,0,1,12578,1,0.0,0.0
1,0,1,0,1,1,20451,7,0.11014178867079444,4.875908137890682e-05
0,0,0,0,0,1,34095,5,0.0,0.0
42,0,40,0,42,1,96437,50,4.021673296013933,0.00043539558799137503
162,0,160,0,164,1,61749,242,16.723503307001288,0.0026484932657213915
1,0,1,0,1,1,61390,2,0.09006073528515077,1.628319736863531e-05
2,0,2,0,2,1,24864,18,0.2092831418498432,8.022462896109105e-05
3,0,3,0,3,1,511816,4,0.2497376896980892,5.885919115699513e-06
20,0,19,0,20,1,96437,24,1.8416052073207,0.00020733982998133942
0,0,0,0,0,1,8790,2,0.0,0.0
0,0,0,0,0,1,3083,1,0.0,0.0
18,0,5,0,19,1,17132,48,2.1979962095622243,0.0011061302905047447
63,0,83,0,83,1,8522,99,9.45467557002837,0.009683817524209543
8,0,10,0,11,1,3168,228,1.3437074749645448,0.003181029496818971
2,0,2,0,2,1,113327,3,0.22289953668465293,1.764368576595651e-05
0,0,0,0,0,1,383713,4,0.0,0.0
83,0,84,0,87,1,85122,122,8.676338239310759,0.0010210189064535436
32,0,31,0,32,1,53371,40,2.9598380011893948,0.0005993968569127316
42,0,39,0,42,1,73650,49,3.8653679811131907,0.0005697387340947937
8,0,7,0,8,1,2851,23,0.7791102281855573,0.0027729636048526864
0,0,0,0,0,1,764195,1,0.0,0.0
12,0,10,0,12,1,1990,44,1.1572895445974563,0.005905511811023622
12,0,10,0,12,1,116782,20,1.0927646312377461,0.00010273444857284728
0,0,0,0,0,1,292,2,0.0,0.0
66,0,69,0,69,1,113327,84,7.166769639150861,0.0006086319893445298
152,0,165,0,165,1,21294,256,17.3068000471338,0.007702362057697694
4,0,2,0,4,1,1379,37,0.41464034078964607,0.002824858757062147
0,0,0,0,0,1,764195,2,0.0,0.0
7,0,8,0,8,1,2386,20,0.7364173788246398,0.0033264033264033266
33,0,30,0,33,1,64567,39,3.0580848802030935,0.0005107410388163191
37,0,37,0,37,1,82322,40,3.445864126255611,0.00044926357200966526
56,0,53,0,56,1,77360,64,5.547449252326192,0.0007236731581871988
18,0,19,0,24,1,3219,104,2.648888905548483,0.007033997655334115
5,0,5,0,5,1,764195,6,0.5648988590802325,6.556018556154921e-06
4,0,4,0,4,1,47945,6,0.3694615294674002,8.339935782494474e-05
0,0,1,0,1,1,290,51,0.18085049725270286,0.002857142857142857
46,0,47,0,47,1,59897,58,4.402079065649088,0.0007842875498523202
83,0,77,0,87,1,19371,162,8.18731800477546,0.004462911665127732
0,0,0,0,0,1,383713,2,0.0,0.0
8,0,7,0,8,1,42857,12,0.7071875200590709,0.00018563638473140736
2,0,2,0,2,1,2547,3,0.2597156635250361,0.0007739938080495358
2,0,2,0,2,1,3638,12,0.17184751988917868,0.0005467468562055769
132,0,132,0,134,1,32583,249,13.618512700756739,0.0040877337482078035
1,0,0,0,1,1,191,2,0.1970375865745452,0.003154574132492113
17,0,16,0,18,1,2058,255,1.7048904876282722,0.007819287576020852
60,0,57,0,60,1,119314,69,5.8937014097982,0.0005027820607360731
34,0,33,0,35,1,42907,47,3.320135992405187,0.0008152427094009131
0,0,0,0,0,1,3430,2,0.0,0.0
0,0,0,0,0,1,114,2,0.0,0.0
28,0,28,0,29,1,511816,37,2.5854194582202106,5.6896436713504855e-05
180,3237,176,175,3241,1,31666,424,638.4459742627618,0.07740995509697142
39,0,42,0,43,1,38546,53,4.037530007782404,0.0011141339551755409
86,0,86,0,86,1,62807,109,8.658920481911377,0.0013682937694902313
42,0,44,0,44,1,66490,62,4.198743151669662,0.0006608293408227325
0,0,0,0,0,1,383713,1,0.0,0.0
35,0,35,0,35,1,93391,57,3.846587132888253,0.00037462002825705364
1,0,1,0,1,1,764195,2,0.09877530852816457,1.3112037112309842e-06
7,0,8,0,8,1,605,278,0.7918516223234691,0.008998875140607425
56,0,59,0,59,1,85122,65,5.516648187762828,0.0006926508570086875
16,0,15,0,16,1,582,220,1.4927964724709308,0.020356234096692117
3,0,3,0,3,1,101514,5,0.2428230471252532,2.9501135793728056e-05
2,0,2,0,2,1,442,7,0.19249066928756803,0.0043956043956043965
96,0,98,0,101,1,3759,209,11.285084122670414,0.026051070415269537
0,0,0,0,0,1,53154,1,0.0,0.0
89,0,90,0,91,1,77787,108,8.732701341651005,0.0011687494381012315
45,0,45,0,47,1,414420,61,4.8367034682430186,0.000117354187422128
0,0,0,0,0,1,511816,1,0.0,0.0
0,0,0,0,0,1,280325,1,0.0,0.0
0,0,0,0,0,1,37112,1,0.0,0.0
2,0,3,0,3,1,105865,5,0.2622421911232104,2.8282942557343666e-05
0,0,0,0,0,1,764195,3,0.0,0.0
9,0,15,0,15,1,539,25,2.0159242969379636,0.026455026455026454
0,0,0,0,0,1,422106,2,0.0,0.0
29,0,29,0,32,1,15933,63,3.485119350739229,0.0019985011241568824
65,0,66,0,66,1,85785,82,6.615167392032844,0.0007680580931212253
88,0,87,0,88,1,113272,134,9.370525951505758,0.0007900241496018457
0,0,0,0,0,1,19371,3,0.0,0.0
177,587,170,151,699,1,764195,315,167.42726170722207,0.0009153563800601593
53,0,53,0,53,1,8142,124,5.258670869729906,0.0064516129032258064
88,0,87,0,88,1,12183,131,8.341558653829045,0.007196597971867844
12,0,13,0,13,1,16349,31,1.269032028515118,0.0007930697901415325
140,1249,136,136,1251,1,14939,241,216.28863536037213,0.06754130223517979
4,0,5,0,5,1,28456,7,0.47272127073193626,0.00017553714365959837
35,0,34,0,35,1,105865,45,3.255829630509063,0.0003299427784952724
13,0,12,0,13,1,48401,17,1.253549685395307,0.00026819607195906913
48,0,46,0,49,1,20111,69,4.559008277633881,0.002432969215491559
0,0,0,0,0,1,18490,1,0.0,0.0
2,0,3,0,3,1,34969,18,0.2794661826061752,8.473858147614608e-05
15,0,16,0,16,1,1928,136,1.4447286377702238,0.007804878048780488
8,0,9,0,10,1,160,119,1.4671634748082079,0.03448275862068965
111,279,159,140,379,1,7561,253,55.985019225817304,0.040482802819910284
0,0,0,0,0,1,98,1,0.0,0.0
0,0,0,0,0,1,14444,1,0.0,0.0
1,0,1,0,1,1,764195,4,0.09475630072571706,1.311201991978066e-06
0,0,0,0,0,1,65616,1,0.0,0.0
9,0,9,0,9,1,767,18,1.0961978958929894,0.011194029850746268
13,0,13,0,13,1,2234,34,1.2517142806761639,0.005752212389380531
0,0,0,0,0,1,2177,1,0.0,0.0
45,25,105,18,118,1,253,840,16.626959952901867,0.08760207869339272
2,0,8,0,8,1,447,89,0.9731384493644475,0.010825439783491205
136,183,361,160,481,1,2979,783,67.75421095363153,0.09127134724857686
77,19,34,3,84,1,1864,1267,11.793567866502794,0.02742409402546523
12,0,12,0,12,1,10848,23,1.2030053272311936,0.0011036512462061989
20,0,20,0,20,1,9123,30,1.803073023289217,0.0021736767742636673
12,0,2,0,12,1,332,384,1.4024793944563685,0.0169971671388102
0,0,0,0,0,1,30,2,0.0,0.0
33,0,35,0,38,1,35429,77,3.6532028935652585,0.0010565240359218173
0,0,0,0,0,1,2001,1,0.0,0.0
8,0,8,0,8,1,13259,13,0.7680046084929563,0.0006018205070337771
62,0,61,0,64,1,85785,81,6.898943587132732,0.0007447749383233254
1,0,1,0,1,1,118413,3,0.0760531149314287,8.422825858075382e-06
6,0,6,0,7,1,105794,10,0.6957443687327398,6.611445356404129e-05
0,0,0,0,0,1,5772,36,0.0,0.0
57,0,60,0,64,1,5302,84,7.254154143334181,0.011998500187476566
0,0,0,0,0,1,20660,3,0.0,0.0
35,0,35,0,35,1,4104,68,3.171230198801473,0.008401344215074411
64,164,47,47,168,1,3919,286,27.6077532347045,0.00793875815140346
0,0,0,0,0,1,11502,2,0.0,0.0
0,0,0,0,0,1,511816,1,0.0,0.0
31,0,30,0,31,1,82322,36,2.971450285811365,0.00037640087907818214
0,0,0,0,0,1,764195,1,0.0,0.0
0,0,0,0,0,1,2578,2,0.0,0.0
0,0,0,0,0,1,8640,1,0.0,0.0
0,0,0,0,0,1,84587,1,0.0,0.0
0,0,0,0,0,1,1030,4,0.0,0.0
1,0,1,0,1,1,764195,4,0.0760531149314287,1.3112002727296568e-06
37,2,23,1,46,1,734,1529,6.211615557796247,0.02006105538595726
0,0,0,0,0,1,17372,11,0.0,0.0
28,0,28,0,28,1,110088,37,2.5516302121431336,0.0002542819260039595
2,0,2,0,2,1,5302,22,0.17348468168099246,0.0003749531308586427
3,0,3,0,3,1,414420,4,0.23537002956848696,7.490935967479351e-06
36,0,36,0,36,1,10458,402,3.2833277607919613,0.003325327914280436
37,0,35,0,37,1,116782,45,3.4573324328390886,0.00031676454976627914
30,0,30,0,30,1,27588,55,2.9162996147030045,0.0010847555684119178
69,0,68,0,79,1,4246,134,8.997083899018817,0.01830398517145505
72,0,71,0,73,1,15948,109,6.981732722378541,0.004565353345841151
58,0,56,0,58,1,36291,78,5.70756340820538,0.0015972241346074408
25,0,25,0,25,1,77787,41,2.370992562810993,0.0003210891343436938
0,0,1,0,1,1,466,7,0.14584781513364267,0.0021008403361344537
0,0,0,0,0,1,5934,2,0.0,0.0
4,0,4,0,4,1,23683,11,0.475935694498349,0.00016879773811030933
22,0,23,0,23,1,3778,56,2.3948029465761786,0.005861365953109072
24,0,24,0,25,1,68853,34,2.3057035715425234,0.000362844702467344
1,0,1,0,1,1,1951,16,0.08894564550223828,0.0005073566717402334
1,0,1,0,1,1,764195,2,0.1107594049773392,1.3112037112309842e-06
1,0,1,0,1,1,573,29,0.09058994123788999,0.0016339869281045752
15,0,14,0,15,1,110088,18,1.3495028577251904,0.00013622988338721982
3,0,4,0,4,1,937,24,0.4934375576202287,0.003883495145631068
0,0,0,0,0,1,414420,1,0.0,0.0
63,0,51,0,64,1,2004,266,6.469175849112296,0.02895927601809955
37,0,35,0,39,1,12734,107,3.6817857555438676,0.0030449718925671452
0,0,0,0,0,1,414420,1,0.0,0.0
2,0,1,0,2,1,4258,6,0.217932991351732,0.0004670714619336759
0,0,0,0,0,1,141,3,0.0,0.0
1,0,1,0,1,1,818,3,0.14279460985836434,0.001177856301531213
8,0,8,0,8,1,1165,87,0.8704284178213774,0.006299212598425197
0,0,0,0,0,1,764195,1,0.0,0.0
0,0,0,0,0,1,37112,1,0.0,0.0
33,0,36,0,36,1,75258,45,3.400400880656794,0.00047814479818304983
31,0,31,0,31,1,119314,34,2.8688105089710314,0.0002597837928433755
28,0,28,0,28,1,116782,35,3.0506295525485703,0.00023971576559222638
0,0,0,0,0,1,86403,1,0.0,0.0
0,0,0,0,0,1,47169,1,0.0,0.0
1,0,1,0,1,1,118413,5,0.07727127751768834,8.422683972474671e-06
8,0,8,0,8,1,113327,12,0.7235164470382434,7.057287531537254e-05
23,0,22,0,23,1,1451,114,2.0711745545725604,0.01490602721970188
57,0,58,0,58,1,104175,71,5.677276735280803,0.0005558803515464017
13,20,51,13,60,1,48,414,10.776201155770057,0.1011804384485666
0,0,0,0,0,1,34124,6,0.0,0.0
2,0,1,0,2,1,23683,12,0.25413627647512177,8.438818565400843e-05
0,0,0,0,0,1,1132,1,0.0,0.0
12,22,6,6,29,1,375,930,3.544135416253461,0.013705103969754254
1,0,1,0,1,1,601,9,0.1383851475375563,0.0013227513227513227
50,0,54,0,54,1,31247,124,5.263621883388301,0.0017230926321835413
80,0,85,0,86,1,18229,176,8.567428482500441,0.004682820582630003
0,0,0,0,0,1,1371,1,0.0,0.0
32,0,31,0,32,1,96437,37,2.876145012708178,0.00033174028882138897
0,0,0,0,0,1,511816,1,0.0,0.0
103,0,101,0,104,1,36291,134,10.403614702626221,0.0028632784538296352
44,0,44,0,46,1,5573,114,4.245950520752359,0.008117169578260102
0,0,0,0,0,1,764195,3,0.0,0.0
75,0,67,0,77,1,4165,103,8.84234984645519,0.018342067651262502
0,0,0,0,0,1,383713,2,0.0,0.0
6,0,6,0,6,1,35426,14,0.5371796093705947,0.00016926201760324982
18,0,17,0,18,1,1950,97,1.7043632861703164,0.00879765395894428
0,0,0,0,0,1,16883,1,0.0,0.0
0,0,0,0,0,1,389,10,0.0,0.0
23,0,22,0,23,1,59416,36,2.186577749703284,0.0003868146653212244
2,0,1,0,2,1,28986,7,0.1891744466135082,6.890136769214868e-05
1,0,2,0,2,1,511816,5,0.16067814457259735,3.923938378471704e-06
14,0,13,0,14,1,559,94,1.8329150378994903,0.021638330757341576
48,0,48,0,48,1,9604,64,4.479091470146528,0.00498649490961978
114,0,117,0,117,1,3803,473,12.079994338042606,0.028023952095808383
0,0,0,0,0,1,280325,1,0.0,0.0
0,0,0,0,0,1,511816,1,0.0,0.0
25,0,33,0,33,1,428,157,3.646393923986854,0.054365733113673806
7,0,7,0,7,1,5678,14,0.6287373110475452,0.0012313104661389625
0,0,0,0,0,1,414420,1,0.0,0.0
110,0,120,0,124,1,383713,318,13.02932596084928,0.0003334543449907897
7,0,7,0,7,1,1315,23,0.8028079068310924,0.0051244509516837474
20,0,18,0,20,1,38624,31,1.9149793609894854,0.0005168492867479843
0,0,0,0,0,1,974,2,0.0,0.0
81,0,81,0,91,1,8253,550,9.225712811872377,0.010419051980764827
16,101,17,20,102,1,6182,337,16.69735679196065,0.009043354907349942
25,0,26,0,26,1,6663,67,2.4345511379307645,0.0038650215549279024
16,0,15,0,18,1,107917,39,1.7025464930050473,0.00016655562958027982
0,0,0,0,0,1,280325,3,0.0,0.0
0,0,0,0,0,1,84,4,0.0,0.0
0,0,0,0,0,1,49386,1,0.0,0.0
8,0,7,0,8,1,71927,10,0.7750575856029307,0.00011119141602268303
0,0,0,0,0,1,2328,4,0.0,0.0
2,0,2,0,2,1,7015,6,0.19260994467220255,0.0002835672763363108
0,0,0,0,0,1,280325,4,0.0,0.0
32,0,32,0,32,1,25550,52,3.3995516821576626,0.0012460088778132544
1,0,1,0,1,1,414420,2,0.0760531149314287,2.4969786558264498e-06
0,0,0,0,0,1,10283,2,0.0,0.0
2,0,0,0,2,1,249,20,0.19821612528228205,0.00749063670411985
0,0,0,0,0,1,1550,1,0.0,0.0
0,0,0,0,0,1,604,5,0.0,0.0
0,0,0,0,0,1,27615,1,0.0,0.0
59,0,60,0,66,1,15933,129,6.460656380231564,0.0041136873597606574
25,0,25,0,25,1,89464,28,2.3382435051473154,0.0002794014104183198
4,0,7,0,7,1,399,31,0.7785687320383311,0.013618677042801557
0,0,0,0,0,1,764195,1,0.0,0.0
9,0,8,0,9,1,20607,34,0.9043022728133775,0.0004348456298014205
1,0,1,0,1,1,669,2,0.11725351875445622,0.0013003901170351106
16,0,15,0,16,1,2068,236,1.6042227003084149,0.006968641114982578
3,0,3,0,3,1,149,5,0.3872187248336169,0.015
0,0,0,0,0,1,47945,1,0.0,0.0
64,0,75,0,75,1,1969,545,7.904363999635118,0.030463038180341188
11,0,11,0,11,1,107917,17,1.0265996852696624,0.00010179812506362382
9,0,9,0,9,1,10066,27,0.8665962462306955,0.0008866121564377894
39,0,42,0,42,1,7871,94,4.017091147390756,0.005294340098323458
42,0,42,0,42,1,110088,50,3.919658619318452,0.00038142635292835535
1,0,1,0,1,1,11502,10,0.107560787940072,8.655011251514626e-05
14,0,14,0,15,1,764195,22,1.8151951127329253,1.966790093671656e-05
20,0,23,0,23,1,1459,168,2.355140864765659,0.013914095583787051
0,0,0,0,0,1,737,1,0.0,0.0
0,0,0,0,0,1,102,5,0.0,0.0
3,0,5,0,6,1,4829,50,0.6476797517385109,0.001221001221001221
9,0,9,0,9,1,6836,34,0.8921431198044019,0.001309853005384951
1,0,1,0,1,1,34095,8,0.09862680532154823,2.8880866425992778e-05
0,0,0,0,0,1,47169,1,0.0,0.0
22,0,22,0,22,1,449,48,3.259365084591984,0.04583333333333333
69,0,67,0,70,1,8638,241,6.851557898020935,0.007872244714349977
90,470,92,92,473,1,10995,216,72.59149288786529,0.03563088512241055
1,0,0,0,1,1,3706,7,0.07774293064134279,0.00026816840976133006
7,0,5,0,7,1,1919,47,0.6660662682959597,0.0035641547861507135
0,0,0,0,0,1,160559,1,0.0,0.0
0,0,0,0,0,1,764195,1,0.0,0.0
6,0,6,0,6,1,53371,9,0.5957040044898544,0.00011239743733842868
3,0,8,0,9,1,64,141,1.295021570564283,0.042452830188679236
0,0,0,0,0,1,383713,2,0.0,0.0
104,0,92,0,107,1,1826,1174,11.80946750771642,0.036731891520768965
20,0,19,0,20,1,104175,37,2.034708315148956,0.00019167553166000596
38,0,37,0,38,1,77360,41,3.6096391942625035,0.0004910956602651917
0,0,0,0,0,1,764195,1,0.0,0.0
18,0,18,0,18,1,104175,22,1.7595932441323066,0.00017252947378510497
14,0,14,0,14,1,68853,23,1.347060333790718,0.00020319303338171265
11,0,10,0,11,1,98625,19,1.2142176719880022,0.00011138225376927671
10,0,11,0,12,1,320,27,1.4768757516001407,0.033707865168539325
18,0,14,0,20,1,4821,40,2.8210170633529437,0.004116073266104137
1,0,1,0,1,1,6975,8,0.08779491435957064,0.00014283673760891302
122,0,120,0,122,1,68772,242,12.29978868860286,0.0017694237769945902
0,0,3,0,3,1,43350,9,0.278199137896077,6.874742197167606e-05
5,0,5,0,5,1,35317,7,0.41250902095662567,0.00014167918166104672
11,0,14,0,15,1,852,134,1.3954803164564158,0.015060240963855422
38,0,34,0,38,1,19283,49,4.220497687240398,0.001966975516331073
11,0,7,0,11,1,2068,28,1.3137194027521715,0.005243088655862726
67,47,207,43,221,1,704,433,30.37504108642125,0.13735239279055314
0,0,0,0,0,1,107917,1,0.0,0.0
19,0,18,0,20,1,85916,22,2.0200045364267813,0.0002285244178340456
12,4,9,1,19,1,213,1748,3.1285213824358182,0.00968399592252803
141,0,144,0,159,1,37638,289,16.424806180486748,0.0041955827638071605
89,0,90,0,92,1,32617,140,9.493267995856097,0.0028111345372322546
0,0,0,0,0,1,502,17,0.0,0.0
0,0,0,0,0,1,113327,1,0.0,0.0
0,0,0,0,0,1,8595,1,0.0,0.0
0,0,0,0,0,1,20093,2,0.0,0.0
28,0,36,0,36,1,34969,74,3.3698300750058277,0.0010162027889120985
0,0,0,0,0,1,815,12,0.0,0.0
20,0,19,0,20,1,101514,28,2.0084712713349497,0.00019666263508264748
0,0,0,0,0,1,764195,2,0.0,0.0
30,149,26,27,149,1,29809,56,23.144405267630972,0.004874059535492313
33,0,33,0,33,1,38714,51,3.0495717968198344,0.0008519206939281289
2,0,2,0,2,1,6799,5,0.24755926405244294,0.0002901073397156948
140,0,135,0,142,1,64567,172,14.410007346646918,0.0021969861063836373
0,0,0,0,0,1,431,2,0.0,0.0
1,0,3,0,3,1,26018,13,0.3436076151718378,0.00011379153390987709
8,12,4,6,12,1,151,649,1.743476736434708,0.0005744375299186214
2,0,3,0,3,1,2475,4,0.3139527337275563,0.0012057877813504824
2,0,4,0,4,1,26839,8,0.3359901771423964,0.00014858289068013817
236,0,244,0,245,1,11045,523,25.45485176559586,0.0215916101172116
2,0,2,0,2,1,107917,11,0.18641303897141304,1.8508236165093466e-05
52,0,46,0,54,1,2590,155,5.568580362695916,0.019643506729719897
2,0,5,0,5,1,4203,52,0.4686953844662608,0.001169864295741694
1,0,0,0,1,1,3948,40,0.08677710908307149,0.0002503128911138924
34,0,31,0,34,1,1950,160,3.164304696077583,0.016244624940277116
44,0,42,0,46,1,38624,68,4.487459200476967,0.001188415532074302
36,0,32,0,36,1,61665,54,3.709209116641013,0.0005834116617508832
13,0,13,0,13,1,8655,36,1.3684709359009612,0.0014970059880239524
34,0,33,0,34,1,12698,90,3.083936657709472,0.002664785641507955
1,0,1,0,1,1,66,35,0.09817293462811981,0.009615384615384616
0,0,0,0,0,1,2631,2,0.0,0.0
2,0,2,0,2,1,6562,5,0.18672990778527973,0.0003009781790820165
2,0,2,0,2,1,65616,4,0.2801458733273611,3.0440010349603522e-05
36,0,35,0,36,1,77787,43,3.489364262198136,0.00046242180575715145
3,0,2,0,3,1,309,7,0.3815259729884939,0.008875739644970414
0,0,0,0,0,1,1020,1,0.0,0.0
1,0,1,0,1,1,6141,3,0.10675676735533696,0.00016223231667748212
